website|tickets|tickets|ix_tickets_test_data|70|0|0|8192
website|tickets|tickets|tickets_assignee_idx|1|0|0|16384
website|tickets|tickets|tickets_attention_mode_idx|26|136|73|16384
website|tickets|tickets|tickets_component_idx|0|0|0|16384
website|tickets|tickets|tickets_customer_idx|18|19|16|16384
website|tickets|tickets|tickets_external_id_idx|303|404|302|16384
website|tickets|tickets|tickets_external_id_key|0|0|0|16384
website|tickets|tickets|tickets_one_open_per_test_question_uq|0|0|0|8192
website|tickets|tickets|tickets_one_open_per_test_run_test_uq|0|0|0|8192
website|tickets|tickets|tickets_parent_idx|489|0|0|16384
website|tickets|tickets|tickets_pkey|418|540|399|16384
website|tickets|tickets|tickets_source_test_run_idx|0|0|0|8192
website|tickets|tickets|tickets_status_idx|881|1979|1887|16384
website|tickets|tickets|tickets_thesis_tag_idx|0|0|0|8192
website|tickets|tickets|tickets_type_brand_idx|45|0|0|16384
